name,city,latitude,longitude,websites
Dairy Queen Grill Chill,Fort Myers,26.54671,-81.805216,"http://www.fourteenfoods.com/,http://www.dairyqueen.com/"
Burger King,Columbia,40.037984,-76.508837,"https://locations.bk.com/pa/columbia/531-north-3-st.html,http://www.bk.com/"
McDonalds,Hermitage,41.232859,-80.471978,"http://mcdonalds.com/,http://www.mcdonalds.com/,http://www.mcdonalds.com/us/en/home.html,https://www.mcdonalds.com/us/en-us/location/PA/HERMITAGE-TWP/2066-E-STATE-ST/10395.html?cid=RF:YXT:RoN::Clicks"
McDonalds,Little Chute,44.296377,-88.312273,"http://www.mcdonalds.com/,http://mcdonalds.com/,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
Bo's Ice Cream,Tampa,28.01281,-82.459243,"http://www.tampapix.com/,http://www.facebook.com/Bos-Ice-Cream-158355677534147"
SUBWAY,Berwyn,41.850442,-87.781292,http://subway.com/
Jimmy John's,Miami,25.70566,-80.28636,"http://www.jimmyjohns.com/,https://www.jimmyjohns.com/"
ChickfilA,Gastonia,35.258884,-81.120186,http://www.chick-fil-a.com/franklinsquare
Jack in the Box,Clarksville,36.553778,-87.396629,"https://locations.jackinthebox.com/us/tn/clarksville/40-dover-crossing-rd,http://www.jackinthebox.com/,https://www.jackinthebox.com/locations"
SUBWAY,Sugar Land,29.64864,-95.649803,http://subway.com/
Subway,Greenville,34.853203,-82.398024,"http://www.subway.com/,http://subway.com/"
Waffle House,Brentwood,36.041125,-86.780098,https://locations.wafflehouse.com/tn-brentwood-1183
Papa Johns Pizza,San Diego,32.802775,-117.011678,"https://locations.papajohns.com/united-states/ca/92119/san-diego/8665-navajo-rd,https://locations.papajohns.com/united-states/ca/92119/san-diego/8665-navajo-rd?utm_source=yext-listings&utm_medium=referral"
McDonalds,Honolulu,21.335297,-157.868473,http://mcdonalds.com/
KFC,Fontana,34.121809,-117.48706,https://www.kfc.com/store-locator?query=92336
Dairy Queen,West Des Moines,41.569747,-93.804548,http://www.dairyqueen.com/
Culvers,Fargo,46.862182,-96.863886,"http://culvers.com/restaurants/fargo-13th,http://www.culvers.com/restaurants/fargo-13th"
Jack in the Box,Everett,47.87856,-122.21184,"http://www.jackinthebox.com/,https://locations.jackinthebox.com/us/wa/everett/1515-132nd-st-se"
Baja Fresh,Fairfax,38.867143,-77.368084,http://www.bajafresh.com/stores/30629
Chipotle Mexican Grill,Irvine,33.650768,-117.742884,"http://www.chipotle.com/,https://locations.chipotle.com/ca/irvine/731-spectrum-center-dr"
Bob Evans,Cary,35.758939,-78.741365,https://www.bobevans.com/our-restaurants/locations/385
Wendys,Daly City,37.689215,-122.465531,"https://locations.wendys.com/united-states/ca/daly-city/7401-mission-st,http://www.wendys.com/"
Moes Southwest Grill,Port Charlotte,27.008351,-82.132765,http://www.moes.com/
McDonalds,Laredo,27.558789,-99.447198,"https://www.mcdonalds.com/us/en-us/location/TX/LAREDO/2515-JACAMAN-ROAD/35895.html,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://www.mcdonalds.com/"
Burger King,Fort Morgan,40.261095,-103.772158,"https://locations.bk.com/co/fort-morgan/1200-barlow-rd.html,http://www.bk.com/"
SUBWAY,El Paso,31.755268,-106.275567,http://www.subway.com/
SONIC Drive In,Rocky Ford,38.051061,-103.713406,https://locations.sonicdrivein.com/co/rocky-ford/1320-elm.html
Dejesus Deli Grocery,Southampton,40.89811,-72.411707,http://www.dejesusdeli.com/
SUBWAY,Knoxville,36.054056,-83.988608,"http://www.subway.com/,http://subway.com/"
Jack in the Box,Edmonds,47.807117,-122.327044,"http://www.jackinthebox.com/,https://locations.jackinthebox.com/us/wa/edmonds/21130-highway-99"
Burger King,Corpus Christi,27.754928,-97.422394,http://www.bk.com/
Wienerschnitzel,Fullerton,33.859891,-117.928464,http://www.wienerschnitzel.com/
Wendys,Lakewood,47.159765,-122.504194,"http://www.wendys.com/,https://locations.wendys.com/united-states/wa/tacoma/10723-bridgeport-way"
McDonalds,Amsterdam,42.914667,-74.162471,"http://mcdonalds.com/,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
SUBWAY,Tampa,27.945007,-82.482724,http://subway.com/
Pizza Hut,Charlotte,35.147996,-80.924833,https://locations.pizzahut.com/nc/charlotte/7705-south-tryon-street-e
ChickfilA,Winston-Salem,36.091381,-80.286049,http://www.chick-fil-a.com/thruwayshoppingcenter
Taco Bell,Orange City,28.912975,-81.293424,"http://www.locator.tacobell.com/,http://www.tacobell.com/"
KFC,Birmingham,33.602436,-86.638738,"https://www.kfc.com/store-locator?query=35235,http://www.kfc.com/"
Burger King,Evansville,37.977517,-87.461848,http://www.bk.com/
Pizza Hut,Weirton,40.390963,-80.55203,"http://www.pizzahut.com/,https://locations.pizzahut.com/wv/weirton/218-park-drive"
McDonalds,Wausau,44.95664,-89.626358,"http://www.mcdonalds.com/,http://mcdonalds.com/,https://www.mcdonalds.com/us/en-us/location/WI/WAUSAU/409-FOREST-ST/32795.html?cid=RF:YXT:RoN::Clicks"
ChickfilA,Garner,35.692086,-78.582679,"http://www.chick-fil-a.com/whiteoakcrossing,http://chick-fil-a.com/whiteoakcrossing"
Krystal,Knoxville,36.069168,-83.927629,"http://t.co/3VQiWtMxPf,http://www.krystal.com/locations/tennessee/knoxville-maynardville-highway/"
Pizza Hut,Hurricane,38.437465,-82.017871,https://locations.pizzahut.com/wv/hurricane/311-hurricane-creek-rd
Pizza Hut,Portsmouth,36.837167,-76.30732,"http://www.pizzahut.com/,https://locations.pizzahut.com/va/portsmouth/800-london-blvd"
SUBWAY,Appleton,44.261813,-88.409678,http://www.subway.com/
McDonalds,Oklahoma City,35.348315,-97.498595,"http://www.mcdonalds.com/,http://mcdonalds.com/,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,https://www.mcdonalds.com/us/en-us/location/OK/MOORE/630-NW-12TH-ST/20926.html?cid=RF:YXT:RoN::Clicks"
Wendys,Missoula,46.890287,-114.038573,"http://wendys.com/,http://www.wendys.com/,https://locations.wendys.com/united-states/mt/missoula/2720-n-reserve"
Wendys,West Jordan,40.589015,-111.938122,"https://locations.wendys.com/united-states/ut/west-jordan/8935-s-redwood-rd,http://www.wendys.com/"
Steak n Shake,Orlando,28.552549,-81.478181,"https://www.steaknshake.com/,http://www.steaknshake.com/locations/23447-steak-n-shake-w-colonial-blvd-orlando,http://steaknshake.com/locations/23447-steak-n-shake-w-colonial-blvd-orlando"
KFC,Lanham,38.952696,-76.877884,"https://www.kfc.com/store-locator?query=20706,http://www.kfc.com/"
Jimmy Johns,Reno,39.391469,-119.767484,http://www.jimmyjohns.com/
Panera Bread,Springfield,39.951543,-83.829549,"http://locations.panerabread.com/oh/springfield/1950-north-bechtle-avenue.html?utm_medium=display-adandutm_source=paid-digitalandutm_campaign=yextandutm_content=local-search,http://www.panerabread.com/,https://locations.panerabread.com/oh/springfield/1950-north-bechtle-avenue.html,https://locations.panerabread.com/oh/springfield/1950-north-bechtle-avenue.html?utm_medium=display-adandutm_source=paid-digitalandutm_campaign=yextandutm_content=local-search"
Hooters,Fort Lauderdale,26.205746,-80.147793,"http://www.hooters.com/,https://t.co/XeiZR5U3kr"
Panda Express,Cerritos,33.859292,-118.089974,http://www.pandaexpress.com/
McDonalds,Racine,42.756598,-87.7994,http://mcdonalds.com/
McDonalds,Dawsonville,34.363478,-84.037716,"http://mcdonalds.com/,https://www.mcdonalds.com/us/en-us/location/GA/DAWSONVILLE/50-GEORGIA-400/11591.html?cid=RF:YXT:RoN::Clicks"
McDonalds,Beaumont,30.057784,-94.08623,http://mcdonalds.com/
Taco Bell,Columbia,38.909396,-92.331921,"https://locations.tacobell.com/mo/columbia/508-e-nifong-blvd.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=004209&utm_content=website,http://www.tacobell.com/"
Del Taco,West Valley City,40.728332,-111.968541,http://www.deltaco.com/
Subway,Honolulu,21.290615,-157.837689,http://subway.com/
Jasons Deli,Fayetteville,35.071611,-78.961527,http://www.jasonsdeli.com/
Taco Bell,Milwaukee,43.118091,-87.916123,"http://www.tacobell.com/,https://locations.tacobell.com/wi/glendale/5560-port-washington-rd-n.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=031493andutm_content=website"
SUBWAY,Columbus,40.001749,-83.113754,http://subway.com/
Wendys,Sunnyvale,37.351021,-122.01464,"https://locations.wendys.com/united-states/ca/sunnyvale/1313-s-wolfe-road,http://www.wendys.com/"
Dominos Pizza,Bonney Lake,47.168768,-122.167644,"http://dominos.com/,https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepage&utm_source=yext&utm_medium=loclist&utm_campaign=localmaps,https://www.dominos.com/en/pages/order/menu.jsp?utm_source=locallistings&utm_medium=loclist&utm_campaign=localmaps#/menu/category/all"
Taco Bell,Dallas,32.951053,-96.77047,"http://www.tacobell.com/,http://tacobell.com/"
KFC,Atlanta,33.885858,-84.247603,"https://www.kfc.com/store-locator?query=30340,http://www.kfc.com/"
SUBWAY,Compton,33.897902,-118.224311,http://subway.com/
Churchs Chicken,Columbus,39.955846,-82.878019,"http://churchs.com/,http://www.churchs.com/"
SUBWAY,Amarillo,35.192309,-101.798751,"http://www.subway.com/,http://subway.com/"
KFC,Taylorville,39.554202,-89.297013,https://www.kfc.com/store-locator?query=62568
Chipotle Mexican Grill,Blacksburg,37.231079,-80.415182,"https://locations.chipotle.com/va/blacksburg/314-n-main-st,http://chipotle.com/,https://locations.chipotle.com/va/blacksburg/314-n-main-st?utm_source=extendednetwork&utm_medium=yext&utm_campaign=yext_listings"
Steak 'n Shake,Austell,33.8534,-84.6087,http://www.steaknshake.com/
Chick-Fil-A,Roswell,34.0368,-84.3433,"http://www.chick-fil-a.com/,http://www.chick-fil-a.com/roswelltowncenter,http://chick-fil-a.com/roswelltowncenter"
Taco Bell,Burley,42.5634,-113.7923,"https://locations.tacobell.com/id/burley/632-overland-ave.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=031418&utm_content=website,http://www.tacobell.com/"
Taco Bell,Garden City,43.648726,-116.28137,"https://locations.tacobell.com/id/garden-city/8109-chinden-blvd.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=015345andutm_content=website,http://www.tacobell.com/"
Dominos Pizza,Lawrenceburg,39.081965,-84.883772,"http://www.dominos.com/,https://www.dominos.com/en/?redirect=homepage"
Taco Time,Sweet Home,44.399849,-122.715545,"http://www.tacotime.com/,http://www.tacotime.com/stores/6252"
McDonalds,Terrell,32.69933,-96.275599,http://mcdonalds.com/
Jack's,Anniston,33.7241,-85.8149,http://www.eatatjacks.com/
McDonald's,Birmingham,33.446,-86.7903,"http://www.mcdonalds.com/,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,https://www.mcdonalds.com/us/en-us/location/AL/VESTAVIA-HILLS/707-MONTGOMERY-HWY/2017.html?cid=RF:YXT:RoN::Clicks"
Jack's,Jacksonville,33.7998,-85.7612,"https://www.eatatjacks.com/,http://www.eatatjacks.com/"
Popeye's Louisiana Kitchen,Enterprise,31.325609,-85.833753,"http://popeyes.com/,http://www.popeyes.com/"
Firehouse Subs,Fairhope,30.518876,-87.885627,"http://www.firehousesubs.com/,https://www.firehousesubs.com/locations/al/fairhope,https://www.firehousesubs.com/"
Jimmy John's,Tuscaloosa,33.2061,-87.5456,"http://www.jimmyjohns.com/,https://www.jimmyjohns.com/"
McDonald's,Flomaton,31.02121,-87.25201,"http://www.mcdonalds.com/,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
McDonald's,Theodore,30.55448,-88.17119,"http://www.mcdonalds.com/,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,https://www.mcdonalds.com/us/en-us/location/AL/THEODORE/5827-HWY-90-W/14029.html?cid=RF:YXT:RoN::Clicks"
McDonald's,Butler,32.08991,-88.21991,
Popeye's Louisiana Kitchen,Decatur,34.5896,-86.98868,http://www.popeyes.com/
Popeye's Louisiana Kitchen,Huntsville,34.73553,-86.62671,http://www.popeyes.com/
SUBWAY,Daphne,30.6402,-87.8663,http://www.subway.com/
Chick-Fil-A,Auburn University,32.5969,-85.4875,"http://www.chick-fil-a.com/auburn-foy,http://www.chick-fil-a.com/"
CookOut,Athens,33.919847,-83.442552,http://www.cookout.com/
Andys Burgers Shakes Fries,Locust,35.256151,-80.459473,http://mailto:locust@andysburgers.net/
Guss DRIVEIN,Los Angeles,34.188015,-118.228765,http://www.gussdi.com/
Hardees,Walterboro,32.907573,-80.667455,http://www.hardees.com/
Rallys,Lexington,38.060669,-84.501126,"https://locations.rallys.com/ky/lexington/410-georgetown-road,http://rallys.com/"
Sarku Japan,Knoxville,36.03411,-83.876562,http://www.sarkujapan.com/
McDonald's,Sitka,57.0601,-135.3493,"http://www.mcdonalds.com/,https://www.mcdonalds.com/us/en-us/location/AK/SITKA/913-HALIBUT-POINT-RD/7972.html?cid=RF:YXT:RoN::Clicks"
KFC,Wynne,35.247931,-90.782062,"https://www.kfc.com/store-locator?query=72396,http://www.kfc.com/"
SUBWAY,Springdale,36.17552,-94.15884,http://www.subway.com/
Jack in the Box,Sun City,33.609649,-112.268303,"http://www.jackinthebox.com/locations/1566,https://locations.jackinthebox.com/us/az/sun-city/9906-w-thunderbird-blvd,http://www.jackinthebox.com/"
Jimmy Johns,Mountain Home,36.346422,-92.377359,https://locations.jimmyjohns.com/ar/mountainhome/sandwiches-2800.html
KFC,Bellingham,48.771291,-122.459959,"https://www.kfc.com/store-locator?query=98225,http://www.kfc.com/"
Subway,Humble,29.99638,-95.161887,"http://subway.com/,http://www.subway.com/"
McDonalds,Forest Hills,40.732399,-73.849331,http://mcdonalds.com/
Moes Southwest Grill,Birmingham,33.42433,-86.80498,http://www.moes.com/
SUBWAY,Hempstead,40.70231,-73.626281,http://subway.com/
Seasons Best Seafood,Martinsburg,39.46494,-77.94753,http://www.seafoodcarryoutmartinsburg.com/
McDonalds,Quincy,39.935699,-91.364413,http://mcdonalds.com/
Jack in the Box,Federal Way,47.311113,-122.31909,http://www.jackinthebox.com/
Bangkok 56,Harrisburg,40.254494,-76.853769,http://www.bangkok56thaicuisine.com/
China Hut,Medford,42.323182,-122.867998,"http://m.chinahutmedford.com/,http://www.roguevalleychinahut.com/"
Arby's,West Palm Beach,26.808024,-80.095416,http://www.arbys.com/
Baskin-Robbins,Honolulu,21.35637,-157.92708,http://www.baskinrobbins.com/
Domino's Pizza,Tuscaloosa,33.1692,-87.4978,"https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepage&utm_source=locallistings&utm_medium=loclist&utm_campaign=localmaps"
Gyro's Cafe,Birmingham,33.6503,-86.6351,http://www.gyroscafeonline.com/
ChickfilA,Baton Rouge,30.359046,-91.00649,"http://www.chick-fil-a.com/airlinehighway,http://chick-fil-a.com/airlinehighway"
McDonalds,Kalkaska,44.749044,-85.178657,http://www.mcdonalds.com/
Quiznos,Austin,30.256213,-97.810013,"http://quiznos.com/,http://www.quiznos.com/"
SUBWAY,Friendswood,29.542862,-95.155829,"http://www.subway.com/,http://subway.com/"
Taco Bell,Troutdale,45.544117,-122.393348,http://www.tacobell.com/
KFC,Asheville,35.586307,-82.592503,https://www.kfc.com/store-locator?query=28806
Whataburger,Grapevine,32.959088,-97.043042,"https://locations.whataburger.com/tx/grapevine/2000-state-highway-26.html/,http://www.whataburger.com/"
KFC,Fayetteville,35.019015,-78.902796,https://www.kfc.com/store-locator?query=28306
Pizza Hut,Durham,35.902707,-78.894383,https://locations.pizzahut.com/nc/durham/2107-e-hwy-54
Del Taco,Salt Lake City,40.760877,-111.867938,http://www.deltaco.com/
KFC,Yakima,46.598618,-120.514351,"http://www.kfc.com/,https://www.kfc.com/store-locator?query=98902"
KFC,West Palm Beach,26.639978,-80.113184,https://www.kfc.com/store-locator?query=33415
Olde Fish House Marina,Cape Coral,26.630527,-82.070116,http://oldefishhousemarina.com/
KFC,Aberdeen,46.977587,-123.803964,"https://www.kfc.com/store-locator?query=98520,http://www.kfc.com/"
McDonalds,Denver,39.678809,-104.915097,"http://mcdonalds.com/,http://www.mcdonalds.com/"
Pizza Hut,Florence,34.172487,-79.802385,https://locations.pizzahut.com/sc/florence/2007-w-2nd-loop-rd
Teresas Drive In,Kansas City,39.093942,-94.505862,https://www.groupon.com/biz/kansas-city-mo/teresas-drive-in
SUBWAY,Winston-Salem,36.07479,-80.335734,http://subway.com/
Taco Bell,Jacksonville,34.780056,-77.389991,"https://locations.tacobell.com/nc/jacksonville/2095-n-marine-blvd.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=030553&utm_content=website,https://locations.tacobell.com/nc/jacksonville/2095-n-marine-blvd.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=030553andutm_content=website,http://www.tacobell.com/"
Subway Sandwiches,New York,40.74862,-73.987008,http://subway.com/storelocator/
Fazolis,Aurora,39.699184,-104.826814,"http://www.fazolis.com/,https://locations.fazolis.com/co/aurora/1012-s--abilene-st.html"
KFC,Foley,30.379886,-87.683906,"http://www.kfc.com/,https://www.kfc.com/store-locator?query=36535"
SUBWAY,Ocean City,38.356673,-75.075492,http://www.subway.com/
Jimmy Johns,Fresno,36.808756,-119.846351,https://www.jimmyjohns.com/
McDonalds,Columbus,40.010716,-82.866547,http://mcdonalds.com/
Popeyes Louisiana Kitchen,Greensboro,36.041559,-79.844776,http://popeyes.com/
Jimmy Johns,Saint Paul,44.943551,-93.166498,http://www.jimmyjohns.com/
Subway,Horn Lake,34.962817,-90.092417,http://www.subway.com/
Dominos Pizza,West Palm Beach,26.72006,-80.110179,"https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps,http://www.dominos.com/,https://www.dominos.com/en/?redirect=homepage&utm_source=yext&utm_medium=loclist&utm_campaign=localmaps"
KFC,Fayetteville,35.109683,-78.879622,https://www.kfc.com/store-locator?query=28311
Rallys,Birmingham,33.55893,-86.715771,"http://checkers.com/,http://www.checkers.com/"
Checkers,Miami,25.733179,-80.367137,"https://locations.checkers.com/fl/miami/10695-bird-rd,https://www.checkers.com/"
Guadalajara Original Family Mexican Restaurant,Billings,45.78121,-108.50673,http://www.guadalajaramt.com/
Checkers,Brandywine,38.671247,-76.876992,"http://www.checkers.com/,https://locations.checkers.com/md/brandywine/7511-clymer-dr,https://www.checkers.com/"
Blue Bay Seafood Restaurant,Salisbury,35.69449,-80.51539,http://www.bluebayseafood.net/
Senor Taco,Wasilla,61.58177,-149.43418,http://senortacoaz.com/
SUBWAY,Newport News,37.041801,-76.469659,http://subway.com/
McDonald's,Amelia,39.04684,-84.24551,https://www.mcdonalds.com/us/en-us/location/OH/AMELIA/1261-OHIO-PIKE/7718.html?cid=RF:YXT:RoN::Clicks
McDonald's,Beaver Dam,37.43339,-86.88521,https://www.mcdonalds.com/us/en-us/location/KY/BEAVER-DAM/1860-N-MAIN-ST/11319.html?cid=RF:YXT:RoN::Clicks
Domino's Pizza,Bowling Green,36.93223,-86.41588,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps
White Castle,Ft Mitchell,39.03241,-84.53715,http://www.whitecastle.com/
Dairy Queen,Tompkinsville,36.70002,-85.69357,https://www.dairyqueen.com/us-en/Locator/Detail/?localechange=1andstore-id=2829
